xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
1,5,21,3,10,29,7,10,27.0,22,4.869822025299072
21,3,1,5,7,10,10,29,27.0,22,4.869822025299072
13,4,18,17,14,14,5,19,18.0,20,3.6491098403930664
18,17,13,4,5,19,14,14,18.0,20,3.6491098403930664
23,12,27,16,20,21,14,18,8.5,9,1.2909817695617676
27,16,23,12,14,18,20,21,8.5,9,1.2909817695617676
16,0,20,26,18,7,8,28,36.5,31,9.05080795288086
20,26,16,0,8,28,18,7,36.5,31,9.05080795288086
18,23,3,23,20,17,19,4,17.5,17,3.3498730659484863
3,23,18,23,19,4,20,17,17.5,17,3.3498730659484863
9,31,23,17,19,8,8,21,26.0,23,4.317514181137085
23,17,9,31,8,21,19,8,26.0,23,4.317514181137085
11,30,6,4,21,1,22,6,22.5,30,5.0568177700042725
6,4,11,30,22,6,21,1,22.5,30,5.0568177700042725
31,13,29,19,9,27,18,26,9.0,9,1.4588100910186768
29,19,31,13,18,26,9,27,9.0,9,1.4588100910186768
3,1,19,2,29,6,19,26,26.5,31,4.838018178939819
19,2,3,1,19,26,29,6,26.5,31,4.838018178939819
16,16,12,6,1,3,18,29,32.5,32,15.648731231689453
12,6,16,16,18,29,1,3,32.5,32,15.648731231689453
4,15,14,25,4,5,27,11,25.5,29,4.784034013748169
14,25,4,15,27,11,4,5,25.5,29,4.784034013748169
22,23,23,27,9,4,5,7,7.0,7,1.1079270839691162
23,27,22,23,5,7,9,4,7.0,7,1.1079270839691162
30,1,26,18,17,26,16,24,14.0,24,3.6090962886810303
26,18,30,1,16,24,17,26,14.0,24,3.6090962886810303
21,10,23,27,29,20,27,4,21.5,17,3.8055098056793213
23,27,21,10,27,4,29,20,21.5,17,3.8055098056793213
22,21,21,19,12,14,14,4,9.5,14,2.4539740085601807
21,19,22,21,14,4,12,14,9.5,14,2.4539740085601807
24,26,24,18,29,16,8,21,21.0,30,5.634835958480835
24,18,24,26,8,21,29,16,21.0,30,5.634835958480835
8,15,10,31,7,5,9,0,17.5,15,4.278645992279053
10,31,8,15,9,0,7,5,17.5,15,4.278645992279053
28,28,3,31,10,17,1,7,25.5,22,4.911176919937134
3,31,28,28,1,7,10,17,25.5,22,4.911176919937134
8,8,6,11,31,2,2,22,27.0,37,8.530905961990356
6,11,8,8,2,22,31,2,27.0,37,8.530905961990356
15,5,29,17,10,16,22,28,25.0,24,4.00625205039978
29,17,15,5,22,28,10,16,25.0,24,4.00625205039978
21,1,25,1,0,16,15,9,14.0,19,4.3715620040893555
25,1,21,1,15,9,0,16,14.0,19,4.3715620040893555
18,27,18,24,27,5,18,30,23.5,25,9.316126823425293
18,24,18,27,18,30,27,5,23.5,25,9.316126823425293
18,29,22,14,24,0,8,16,27.5,29,4.720508813858032
22,14,18,29,8,16,24,0,27.5,29,4.720508813858032
0,5,9,5,30,4,19,4,12.0,12,2.0666608810424805
9,5,0,5,19,4,30,4,12.0,12,2.0666608810424805
28,15,5,13,11,18,4,20,21.0,22,4.695900917053223
5,13,28,15,4,20,11,18,21.0,22,4.695900917053223
7,7,0,17,13,19,31,31,25.5,22,5.253292798995972
0,17,7,7,31,31,13,19,25.5,22,5.253292798995972
29,14,5,5,7,14,28,28,37.0,31,5.797453165054321
5,5,29,14,28,28,7,14,37.0,31,5.797453165054321
12,28,18,29,18,3,13,10,12.5,15,3.0241808891296387
18,29,12,28,13,10,18,3,12.5,15,3.0241808891296387
27,11,5,14,27,2,2,21,36.5,39,6.583475828170776
5,14,27,11,2,21,27,2,36.5,39,6.583475828170776
9,15,29,7,28,20,3,17,29.0,26,4.640373945236206
29,7,9,15,3,17,28,20,29.0,26,4.640373945236206
31,3,11,10,28,28,13,19,30.5,33,5.248283863067627
11,10,31,3,13,19,28,28,30.5,33,5.248283863067627
29,25,29,3,31,10,2,31,45.0,39,8.587717771530151
29,3,29,25,2,31,31,10,45.0,39,8.587717771530151
0,17,30,8,31,8,28,0,26.0,25,7.5567498207092285
30,8,0,17,28,0,31,8,26.0,25,7.5567498207092285
16,31,0,31,10,15,26,16,18.5,19,3.236823081970215
0,31,16,31,26,16,10,15,18.5,19,3.236823081970215
10,29,22,12,17,14,12,11,20.5,25,4.739557266235352
22,12,10,29,12,11,17,14,20.5,25,4.739557266235352
13,12,3,30,18,26,20,12,22.0,19,3.991159200668335
3,30,13,12,20,12,18,26,22.0,19,3.991159200668335
5,28,18,20,10,18,5,6,23.0,25,4.051263093948364
18,20,5,28,5,6,10,18,23.0,25,4.051263093948364
14,7,16,11,31,16,15,9,15.5,12,3.568563938140869
16,11,14,7,15,9,31,16,15.5,12,3.568563938140869
14,13,19,4,5,3,21,12,20.5,16,3.9042580127716064
19,4,14,13,21,12,5,3,20.5,16,3.9042580127716064
19,23,30,1,9,19,10,16,21.5,28,5.2391111850738525
30,1,19,23,10,16,9,19,21.5,28,5.2391111850738525
31,15,30,15,12,2,21,18,14.0,21,3.6385810375213623
30,15,31,15,21,18,12,2,14.0,21,3.6385810375213623
9,3,27,14,18,31,21,10,29.5,28,4.906450033187866
27,14,9,3,21,10,18,31,29.5,28,4.906450033187866
20,4,26,30,5,26,21,25,30.5,27,5.373357057571411
26,30,20,4,21,25,5,26,30.5,27,5.373357057571411
3,13,7,18,8,30,20,16,17.5,22,3.806846857070923
7,18,3,13,20,16,8,30,17.5,22,3.806846857070923
28,15,2,24,28,26,13,24,31.0,29,10.529547929763794
2,24,28,15,13,24,28,26,31.0,29,10.529547929763794
21,12,27,18,21,21,19,7,14.0,13,2.324824094772339
27,18,21,12,19,7,21,21,14.0,13,2.324824094772339
6,13,23,6,20,30,15,10,30.5,28,6.109330892562866
23,6,6,13,15,10,20,30,30.5,28,6.109330892562866
2,0,29,6,22,5,12,27,36.5,34,6.2866387367248535
29,6,2,0,12,27,22,5,36.5,34,6.2866387367248535
10,22,6,25,13,17,19,27,12.5,16,2.491874933242798
6,25,10,22,19,27,13,17,12.5,16,2.491874933242798
10,12,13,23,23,27,20,15,14.5,15,2.2100651264190674
13,23,10,12,20,15,23,27,14.5,15,2.2100651264190674
15,4,11,3,5,29,10,26,14.5,17,3.687619924545288
11,3,15,4,10,26,5,29,14.5,17,3.687619924545288
25,21,23,10,28,12,3,25,31.5,36,8.115832090377808
23,10,25,21,3,25,28,12,31.5,36,8.115832090377808
31,13,10,20,1,6,6,8,22.5,32,5.023828983306885
10,20,31,13,6,8,1,6,22.5,32,5.023828983306885
17,31,13,12,13,30,11,18,22.5,27,4.123989820480347
13,12,17,31,11,18,13,30,22.5,27,4.123989820480347
11,20,28,24,8,7,26,25,30.5,21,5.6409289836883545
28,24,11,20,26,25,8,7,30.5,21,5.6409289836883545
30,12,10,24,7,30,30,8,41.5,25,7.655314922332764
10,24,30,12,30,8,7,30,41.5,25,7.655314922332764
31,11,21,19,11,30,21,28,17.0,16,2.5950398445129395
21,19,31,11,21,28,11,30,17.0,16,2.5950398445129395
5,1,20,5,20,1,22,5,13.5,11,2.8320839405059814
20,5,5,1,22,5,20,1,13.5,11,2.8320839405059814
26,7,10,13,19,30,26,19,22.0,24,3.6278457641601562
10,13,26,7,26,19,19,30,22.0,24,3.6278457641601562
23,26,6,12,29,22,22,8,28.0,32,5.2861411571502686
6,12,23,26,22,8,29,22,28.0,32,5.2861411571502686
4,8,16,25,17,2,16,3,15.5,25,3.8927910327911377
16,25,4,8,16,3,17,2,15.5,25,3.8927910327911377
24,17,21,24,12,16,22,23,14.5,12,2.619126081466675
21,24,24,17,22,23,12,16,14.5,12,2.619126081466675
4,21,11,22,13,10,3,31,20.5,11,4.4948179721832275
11,22,4,21,3,31,13,10,20.5,11,4.4948179721832275
4,7,20,12,18,5,15,30,30.5,30,5.993681907653809
20,12,4,7,15,30,18,5,30.5,30,5.993681907653809
3,30,10,24,17,25,20,1,21.0,25,3.7443408966064453
10,24,3,30,20,1,17,25,21.0,25,3.7443408966064453
24,18,24,28,24,2,10,11,18.5,22,3.262688159942627
24,28,24,18,10,11,24,2,18.5,22,3.262688159942627
27,22,1,22,9,19,0,3,28.5,21,4.514353036880493
1,22,27,22,0,3,9,19,28.5,21,4.514353036880493
17,20,24,19,27,2,21,1,7.5,8,1.2051241397857666
24,19,17,20,21,1,27,2,7.5,8,1.2051241397857666
9,3,25,8,12,10,29,26,30.0,30,4.9488770961761475
25,8,9,3,29,26,12,10,30.0,30,4.9488770961761475
10,6,19,8,6,14,29,27,28.5,33,5.80630898475647
19,8,10,6,29,27,6,14,28.5,33,5.80630898475647
0,15,4,6,26,27,7,21,20.0,23,3.7808849811553955
4,6,0,15,7,21,26,27,20.0,23,3.7808849811553955
14,27,27,0,19,30,17,9,38.5,33,6.9048357009887695
27,0,14,27,17,9,19,30,38.5,33,6.9048357009887695
0,26,11,1,26,22,27,16,22.5,32,5.0332982540130615
11,1,0,26,27,16,26,22,22.5,32,5.0332982540130615
19,4,7,0,28,15,10,5,24.0,22,4.199612855911255
7,0,19,4,10,5,28,15,24.0,22,4.199612855911255
28,22,17,14,1,10,1,7,12.0,20,3.4559969902038574
17,14,28,22,1,7,1,10,12.0,20,3.4559969902038574
21,19,17,30,9,28,29,12,25.5,22,5.324054956436157
17,30,21,19,29,12,9,28,25.5,22,5.324054956436157
7,18,11,25,30,14,14,24,21.5,16,4.138623952865601
11,25,7,18,14,24,30,14,21.5,16,4.138623952865601
21,17,5,5,13,12,8,7,19.0,12,4.28333592414856
5,5,21,17,8,7,13,12,19.0,12,4.28333592414856
11,11,29,26,23,7,9,12,26.0,30,5.044762134552002
29,26,11,11,9,12,23,7,26.0,30,5.044762134552002
31,13,17,26,1,15,0,21,24.0,26,4.488369941711426
17,26,31,13,0,21,1,15,24.0,26,4.488369941711426
21,9,23,10,27,24,11,23,11.0,19,2.6374270915985107
23,10,21,9,11,23,27,24,11.0,19,2.6374270915985107
21,17,28,29,24,15,5,17,21.0,21,3.4648540019989014
28,29,21,17,5,17,24,15,21.0,21,3.4648540019989014
14,7,19,4,13,21,26,6,18.0,19,3.8867900371551514
19,4,14,7,26,6,13,21,18.0,19,3.8867900371551514
31,29,20,22,5,25,16,15,19.5,21,3.121462821960449
20,22,31,29,16,15,5,25,19.5,21,3.121462821960449
23,23,4,8,25,24,7,19,33.5,33,5.136680841445923
4,8,23,23,7,19,25,24,33.5,33,5.136680841445923
0,29,2,29,28,2,9,28,30.5,40,8.024596929550171
2,29,0,29,9,28,28,2,30.5,40,8.024596929550171
11,23,3,5,12,15,26,24,25.5,24,3.8558950424194336
3,5,11,23,26,24,12,15,25.5,24,3.8558950424194336
27,31,13,12,24,15,10,30,33.0,30,5.646069049835205
13,12,27,31,10,30,24,15,33.0,30,5.646069049835205
6,11,4,11,23,10,31,16,10.0,14,2.131803035736084
4,11,6,11,31,16,23,10,10.0,14,2.131803035736084
19,2,14,18,26,30,4,16,30.5,28,5.427324056625366
14,18,19,2,4,16,26,30,30.5,28,5.427324056625366
20,1,10,10,15,10,22,29,24.5,24,4.3163158893585205
10,10,20,1,22,29,15,10,24.5,24,4.3163158893585205
1,13,25,11,10,3,20,31,34.0,37,5.618206977844238
25,11,1,13,20,31,10,3,34.0,37,5.618206977844238
5,4,14,27,23,16,22,18,18.5,30,4.687152147293091
14,27,5,4,22,18,23,16,18.5,30,4.687152147293091
5,19,17,31,20,13,0,8,25.5,26,3.7868690490722656
17,31,5,19,0,8,20,13,25.5,26,3.7868690490722656
21,1,31,4,24,26,0,6,29.5,34,6.544951915740967
31,4,21,1,0,6,24,26,29.5,34,6.544951915740967
2,1,7,10,31,6,4,25,31.0,40,6.5631091594696045
7,10,2,1,4,25,31,6,31.0,40,6.5631091594696045
23,23,18,17,29,12,20,21,14.5,12,2.973686695098877
18,17,23,23,20,21,29,12,14.5,12,2.973686695098877
12,26,14,15,14,30,2,7,26.0,34,5.1996660232543945
14,15,12,26,2,7,14,30,26.0,34,5.1996660232543945
21,3,22,4,26,14,6,11,15.5,20,3.3835010528564453
22,4,21,3,6,11,26,14,15.5,20,3.3835010528564453
25,21,13,16,5,4,6,24,24.0,27,4.294964075088501
13,16,25,21,6,24,5,4,24.0,27,4.294964075088501
19,12,3,25,18,15,12,5,23.5,23,4.125533103942871
3,25,19,12,12,5,18,15,23.5,23,4.125533103942871
12,7,3,5,22,14,9,23,16.5,20,3.059885025024414
3,5,12,7,9,23,22,14,16.5,20,3.059885025024414
29,0,5,23,2,24,5,7,36.5,25,7.067692995071411
5,23,29,0,5,7,2,24,36.5,25,7.067692995071411
15,14,1,12,29,3,14,23,30.5,33,6.01519513130188
1,12,15,14,14,23,29,3,30.5,33,6.01519513130188
16,1,18,27,0,22,19,14,33.5,33,5.661283016204834
18,27,16,1,19,14,0,22,33.5,33,5.661283016204834
9,5,0,28,28,13,0,4,40.5,32,11.139421224594116
0,28,9,5,0,4,28,13,40.5,32,11.139421224594116
19,4,1,13,10,23,16,11,24.5,22,4.2357282638549805
1,13,19,4,16,11,10,23,24.5,22,4.2357282638549805
10,31,5,22,13,12,9,4,18.0,19,3.340991973876953
5,22,10,31,9,4,13,12,18.0,19,3.340991973876953
21,23,11,0,29,30,5,7,44.0,36,14.724859237670898
11,0,21,23,5,7,29,30,44.0,36,14.724859237670898
4,7,13,16,1,20,10,10,20.5,19,3.2952849864959717
13,16,4,7,10,10,1,20,20.5,19,3.2952849864959717
21,30,15,14,13,28,2,27,22.0,26,4.456387758255005
15,14,21,30,2,27,13,28,22.0,26,4.456387758255005
16,0,24,12,17,24,8,16,18.5,20,2.9150381088256836
24,12,16,0,8,16,17,24,18.5,20,2.9150381088256836
2,26,1,9,11,31,31,31,30.0,27,6.635109901428223
1,9,2,26,31,31,11,31,30.0,27,6.635109901428223
22,16,3,25,3,20,30,8,35.5,31,52.66294479370117
3,25,22,16,30,8,3,20,35.5,31,52.66294479370117
11,0,26,24,14,10,20,16,27.5,34,11.26634407043457
26,24,11,0,20,16,14,10,27.5,34,11.26634407043457
26,7,31,26,0,21,4,8,31.5,31,5.953700065612793
31,26,26,7,4,8,0,21,31.5,31,5.953700065612793
21,19,23,4,21,24,2,9,26.5,30,4.845308780670166
23,4,21,19,2,9,21,24,26.5,30,4.845308780670166
20,2,20,13,26,4,27,2,7.0,11,1.5163931846618652
20,13,20,2,27,2,26,4,7.0,11,1.5163931846618652
29,25,13,19,4,30,4,0,36.0,31,5.847317934036255
13,19,29,25,4,0,4,30,36.0,31,5.847317934036255
7,3,4,16,10,11,22,30,25.5,29,4.59414005279541
4,16,7,3,22,30,10,11,25.5,29,4.59414005279541
16,25,18,17,8,7,0,2,14.5,12,2.0807392597198486
18,17,16,25,0,2,8,7,14.5,12,2.0807392597198486
2,29,14,28,24,0,3,17,32.5,27,5.454325199127197
14,28,2,29,3,17,24,0,32.5,27,5.454325199127197
11,10,28,19,7,5,14,10,20.0,28,3.807461977005005
28,19,11,10,14,10,7,5,20.0,28,3.807461977005005
5,7,16,24,5,0,4,8,20.5,30,4.373832941055298
16,24,5,7,4,8,5,0,20.5,30,4.373832941055298
27,20,8,3,6,7,13,29,33.5,27,11.938680648803711
8,3,27,20,13,29,6,7,33.5,27,11.938680648803711
28,17,28,15,17,27,29,18,12.5,11,6.7647318840026855
28,15,28,17,29,18,17,27,12.5,11,6.7647318840026855
22,22,10,24,26,13,31,10,13.0,15,5.693586826324463
10,24,22,22,31,10,26,13,13.0,15,5.693586826324463
27,18,10,8,1,27,2,0,34.5,30,14.286110877990723
10,8,27,18,2,0,1,27,34.5,30,14.286110877990723
14,10,10,4,28,26,18,3,23.5,24,10.058377027511597
10,4,14,10,18,3,28,26,23.5,24,10.058377027511597
18,20,2,21,21,20,25,9,20.0,22,6.473504066467285
2,21,18,20,25,9,21,20,20.0,22,6.473504066467285
25,7,9,17,20,31,24,4,31.5,27,10.564827919006348
9,17,25,7,24,4,20,31,31.5,27,10.564827919006348
2,18,23,7,3,18,0,22,27.5,31,12.14428973197937
23,7,2,18,0,22,3,18,27.5,31,12.14428973197937
6,19,22,30,9,15,4,16,16.5,23,7.3272130489349365
22,30,6,19,4,16,9,15,16.5,23,7.3272130489349365
7,0,20,17,13,4,20,7,20.0,22,8.063835859298706
20,17,7,0,20,7,13,4,20.0,22,8.063835859298706
29,30,25,9,18,27,5,30,23.5,28,8.444375038146973
25,9,29,30,5,30,18,27,23.5,28,8.444375038146973
8,3,10,30,20,22,18,4,34.5,28,12.307212591171265
10,30,8,3,18,4,20,22,34.5,28,12.307212591171265
6,7,26,25,22,7,24,27,33.0,23,11.625735759735107
26,25,6,7,24,27,22,7,33.0,23,11.625735759735107
8,28,7,6,4,9,8,15,22.5,19,12.564094066619873
7,6,8,28,8,15,4,9,22.5,19,12.564094066619873
15,4,20,21,5,6,31,16,30.0,33,10.506269931793213
20,21,15,4,31,16,5,6,30.0,33,10.506269931793213
2,8,20,4,27,9,27,4,15.5,14,6.28863525390625
20,4,2,8,27,4,27,9,15.5,14,6.28863525390625
18,15,12,10,31,3,17,17,20.5,14,7.867621898651123
12,10,18,15,17,17,31,3,20.5,14,7.867621898651123
25,26,8,5,23,13,6,8,32.0,26,10.672500133514404
8,5,25,26,6,8,23,13,32.0,26,10.672500133514404
22,12,14,13,17,28,9,19,14.0,17,5.038488864898682
14,13,22,12,9,19,17,28,14.0,17,5.038488864898682
27,21,2,16,0,29,1,5,33.5,26,13.756748914718628
2,16,27,21,1,5,0,29,33.5,26,13.756748914718628
25,5,27,5,12,21,0,15,10.0,16,4.806488037109375
27,5,25,5,0,15,12,21,10.0,16,4.806488037109375
11,19,25,16,0,30,9,27,20.5,20,6.258616209030151
25,16,11,19,9,27,0,30,20.5,20,6.258616209030151
2,15,10,8,30,26,2,25,27.0,22,13.334052085876465
10,8,2,15,2,25,30,26,27.0,22,13.334052085876465
8,14,1,11,5,14,15,7,17.5,19,6.8368799686431885
1,11,8,14,15,7,5,14,17.5,19,6.8368799686431885
24,18,2,22,2,6,5,27,29.0,23,10.281841278076172
2,22,24,18,5,27,2,6,29.0,23,10.281841278076172
1,0,0,25,26,26,27,9,30.0,33,20.618998050689697
0,25,1,0,27,9,26,26,30.0,33,20.618998050689697
2,9,3,7,29,7,14,26,19.5,31,9.538851976394653
3,7,2,9,14,26,29,7,19.5,31,9.538851976394653
26,6,21,9,17,13,31,30,19.5,18,8.131373882293701
21,9,26,6,31,30,17,13,19.5,18,8.131373882293701
5,14,15,11,11,21,17,21,11.5,14,4.694178819656372
15,11,5,14,17,21,11,21,11.5,14,4.694178819656372
24,31,23,16,27,17,9,19,24.0,26,5.389953136444092
23,16,24,31,9,19,27,17,24.0,26,5.389953136444092
5,17,10,15,27,7,1,1,21.5,25,4.455168008804321
10,15,5,17,1,1,27,7,21.5,25,4.455168008804321
16,28,10,18,7,18,30,12,25.5,29,4.3928608894348145
10,18,16,28,30,12,7,18,25.5,29,4.3928608894348145
0,11,26,7,2,24,5,6,32.5,32,5.146188974380493
26,7,0,11,5,6,2,24,32.5,32,5.146188974380493
19,26,8,4,30,13,12,10,30.0,31,4.665837049484253
8,4,19,26,12,10,30,13,30.0,31,4.665837049484253
21,20,12,1,18,7,29,26,35.0,28,5.430508136749268
12,1,21,20,29,26,18,7,35.0,28,5.430508136749268
15,26,28,4,25,17,27,16,20.0,21,48.59435200691223
28,4,15,26,27,16,25,17,20.0,21,48.59435200691223
19,31,8,28,3,29,12,7,26.5,32,32.07045817375183
8,28,19,31,12,7,3,29,26.5,32,32.07045817375183
29,3,21,3,23,20,16,1,23.0,20,7.402584075927734
21,3,29,3,16,1,23,20,23.0,20,7.402584075927734
3,30,28,20,4,7,23,31,42.0,38,6.660719871520996
28,20,3,30,23,31,4,7,42.0,38,6.660719871520996
4,27,31,18,5,4,14,15,29.0,36,4.917902231216431
31,18,4,27,14,15,5,4,29.0,36,4.917902231216431
30,21,4,20,20,5,20,8,20.0,35,4.655428171157837
4,20,30,21,20,8,20,5,20.0,35,4.655428171157837
20,30,6,6,28,28,5,16,37.5,37,5.503283739089966
6,6,20,30,5,16,28,28,37.5,37,5.503283739089966
22,25,16,11,2,1,21,29,36.5,28,6.674727201461792
16,11,22,25,21,29,2,1,36.5,28,6.674727201461792
11,27,8,19,13,25,6,5,22.0,26,3.7988762855529785
8,19,11,27,6,5,13,25,22.0,26,3.7988762855529785
21,27,0,2,30,31,13,18,38.0,37,6.436720132827759
0,2,21,27,13,18,30,31,38.0,37,6.436720132827759
12,22,2,7,13,4,4,29,32.5,14,6.711857080459595
2,7,12,22,4,29,13,4,32.5,14,6.711857080459595
12,28,25,16,11,16,16,4,24.0,26,3.689054012298584
25,16,12,28,16,4,11,16,24.0,26,3.689054012298584
4,15,28,19,22,9,14,27,30.0,25,5.53739595413208
28,19,4,15,14,27,22,9,30.0,25,5.53739595413208
6,19,26,27,17,12,16,22,23.5,21,4.150035858154297
26,27,6,19,16,22,17,12,23.5,21,4.150035858154297
15,10,2,31,1,15,23,5,36.0,27,10.908209800720215
2,31,15,10,23,5,1,15,36.0,27,10.908209800720215
5,4,21,6,19,18,20,25,15.0,20,3.1345651149749756
21,6,5,4,20,25,19,18,15.0,20,3.1345651149749756
9,8,14,4,27,4,9,29,31.0,38,7.5619728565216064
14,4,9,8,9,29,27,4,31.0,38,7.5619728565216064
6,0,22,8,18,31,20,8,27.5,27,6.107990026473999
22,8,6,0,20,8,18,31,27.5,27,6.107990026473999
0,16,24,5,28,8,5,4,35.0,20,6.358036041259766
24,5,0,16,5,4,28,8,35.0,20,6.358036041259766
8,15,18,11,11,12,22,23,19.0,20,4.079514265060425
18,11,8,15,22,23,11,12,19.0,20,4.079514265060425
27,7,25,6,24,25,24,7,13.5,13,4.576247930526733
25,6,27,7,24,7,24,25,13.5,13,4.576247930526733
2,18,11,0,6,25,0,5,33.5,25,7.596328973770142
11,0,2,18,0,5,6,25,33.5,25,7.596328973770142
17,17,7,5,28,27,27,21,15.5,18,3.2900071144104004
7,5,17,17,27,21,28,27,15.5,18,3.2900071144104004
12,18,1,16,5,23,19,23,16.5,18,2.9677510261535645
1,16,12,18,19,23,5,23,16.5,18,2.9677510261535645
0,21,27,18,18,16,29,28,29.5,22,5.048930883407593
27,18,0,21,29,28,18,16,29.5,22,5.048930883407593
6,0,26,31,8,9,30,28,47.0,31,7.6558897495269775
26,31,6,0,30,28,8,9,47.0,31,7.6558897495269775
22,14,1,21,29,6,19,29,31.5,30,4.985995054244995
1,21,22,14,19,29,29,6,31.5,30,4.985995054244995
9,8,30,30,7,22,14,3,36.5,27,6.79747200012207
30,30,9,8,14,3,7,22,36.5,27,6.79747200012207
5,14,25,20,8,17,2,24,22.5,30,4.304232120513916
25,20,5,14,2,24,8,17,22.5,30,4.304232120513916
12,1,22,25,9,20,2,29,27.0,34,5.0581581592559814
22,25,12,1,2,29,9,20,27.0,34,5.0581581592559814
7,11,0,29,20,28,19,1,33.5,29,7.191442966461182
0,29,7,11,19,1,20,28,33.5,29,7.191442966461182
28,2,17,26,3,28,30,14,43.0,39,6.879422903060913
17,26,28,2,30,14,3,28,43.0,39,6.879422903060913
3,4,2,7,22,9,1,13,16.5,21,3.7361080646514893
2,7,3,4,1,13,22,9,16.5,21,3.7361080646514893
28,17,22,4,0,16,20,21,24.0,23,4.384759902954102
22,4,28,17,20,21,0,16,24.0,23,4.384759902954102
2,29,9,13,14,18,21,20,17.0,19,3.422297954559326
9,13,2,29,21,20,14,18,17.0,19,3.422297954559326
7,10,12,31,16,21,6,11,27.0,19,4.607912063598633
12,31,7,10,6,11,16,21,27.0,19,4.607912063598633
31,3,2,21,26,28,5,19,42.5,41,7.492115020751953
2,21,31,3,5,19,26,28,42.5,41,7.492115020751953
3,8,8,6,1,24,10,0,22.0,24,4.923857927322388
8,6,3,8,10,0,1,24,22.0,24,4.923857927322388
8,29,23,30,4,9,9,5,12.5,15,2.104274034500122
23,30,8,29,9,5,4,9,12.5,15,2.104274034500122
9,13,16,23,30,25,29,17,22.0,20,3.4317879676818848
16,23,9,13,29,17,30,25,22.0,20,3.4317879676818848
26,14,0,12,13,10,4,19,30.0,23,5.583836078643799
0,12,26,14,4,19,13,10,30.0,23,5.583836078643799
1,19,14,3,29,15,27,20,22.0,33,5.037995100021362
14,3,1,19,27,20,29,15,22.0,33,5.037995100021362
10,4,16,1,10,9,4,20,18.0,19,3.3441481590270996
16,1,10,4,4,20,10,9,18.0,19,3.3441481590270996
2,29,17,9,13,12,7,25,30.0,20,5.78160285949707
17,9,2,29,7,25,13,12,30.0,20,5.78160285949707
15,4,25,26,31,13,3,14,35.5,35,5.357629776000977
25,26,15,4,3,14,31,13,35.5,35,5.357629776000977
9,13,4,0,29,29,25,16,19.5,20,2.8102169036865234
4,0,9,13,25,16,29,29,19.5,20,2.8102169036865234
26,17,29,20,22,31,2,26,19.5,23,4.845358848571777
29,20,26,17,2,26,22,31,19.5,23,4.845358848571777
20,9,16,19,11,23,20,18,14.0,12,1.9365699291229248
16,19,20,9,20,18,11,23,14.0,12,1.9365699291229248
3,5,9,12,23,18,29,15,12.0,12,1.8368523120880127
9,12,3,5,29,15,23,18,12.0,12,1.8368523120880127
20,22,20,29,17,1,23,12,12.0,15,2.2235889434814453
20,29,20,22,23,12,17,1,12.0,15,2.2235889434814453
21,30,6,5,8,10,30,0,37.0,31,5.920000076293945
6,5,21,30,30,0,8,10,37.0,31,5.920000076293945
26,2,15,22,18,30,0,8,38.5,37,6.647255182266235
15,22,26,2,0,8,18,30,38.5,37,6.647255182266235
20,3,16,5,8,16,29,13,17.0,21,3.6114118099212646
16,5,20,3,29,13,8,16,17.0,21,3.6114118099212646
16,8,4,3,3,17,13,21,17.5,15,2.7170889377593994
4,3,16,8,13,21,3,17,17.5,15,2.7170889377593994
16,15,18,5,21,19,3,26,20.5,21,3.3149847984313965
18,5,16,15,3,26,21,19,20.5,21,3.3149847984313965
22,21,5,26,7,12,26,25,35.0,22,7.561507701873779
5,26,22,21,26,25,7,12,35.0,22,7.561507701873779
16,19,11,29,17,27,19,27,10.5,16,2.9956233501434326
11,29,16,19,19,27,17,27,10.5,16,2.9956233501434326
19,30,22,7,30,27,16,0,39.5,34,7.3062052726745605
22,7,19,30,16,0,30,27,39.5,34,7.3062052726745605
2,5,17,0,28,24,24,27,14.5,21,3.0198919773101807
17,0,2,5,24,27,28,24,14.5,21,3.0198919773101807
18,29,18,26,6,6,27,29,23.5,32,6.613931179046631
18,26,18,29,27,29,6,6,23.5,32,6.613931179046631
10,24,3,12,5,28,22,31,19.5,19,2.749315023422241
3,12,10,24,22,31,5,28,19.5,19,2.749315023422241
3,9,22,23,25,2,4,15,34.5,35,5.3597471714019775
22,23,3,9,4,15,25,2,34.5,35,5.3597471714019775
18,5,22,31,2,18,13,20,25.5,28,5.37677788734436
22,31,18,5,13,20,2,18,25.5,28,5.37677788734436
5,30,23,13,30,26,23,22,24.0,35,5.940056085586548
23,13,5,30,23,22,30,26,24.0,35,5.940056085586548
31,9,20,1,20,5,31,6,16.5,8,2.5388596057891846
20,1,31,9,31,6,20,5,16.5,8,2.5388596057891846
8,17,21,0,18,11,22,9,18.0,12,4.454212188720703
21,0,8,17,22,9,18,11,18.0,12,4.454212188720703
30,12,18,11,14,24,11,10,16.0,17,2.425844192504883
18,11,30,12,11,10,14,24,16.0,17,2.425844192504883
23,23,3,10,7,21,10,18,20.5,25,4.94675612449646
3,10,23,23,10,18,7,21,20.5,25,4.94675612449646
16,0,20,22,6,0,5,7,17.0,26,3.7315969467163086
20,22,16,0,5,7,6,0,17.0,26,3.7315969467163086
24,13,31,27,1,3,6,31,36.0,34,6.343400001525879
31,27,24,13,6,31,1,3,36.0,34,6.343400001525879
5,21,20,5,19,4,31,0,23.5,22,4.303593873977661
20,5,5,21,31,0,19,4,23.5,22,4.303593873977661
