xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
2,12,11,28,8,7,2,14,19.0,18,1.8874812126159668
11,28,2,12,2,14,8,7,19.0,18,1.8874812126159668
4,24,15,27,16,13,8,12,13.5,12,1.3165898323059082
15,27,4,24,8,12,16,13,13.5,12,1.3165898323059082
2,9,8,5,25,13,8,8,17.0,9,1.9470241069793701
8,5,2,9,8,8,25,13,17.0,9,1.9470241069793701
6,1,24,30,28,2,9,9,36.5,27,3.963045120239258
24,30,6,1,9,9,28,2,36.5,27,3.963045120239258
1,22,29,25,14,6,22,9,22.0,23,2.263200044631958
29,25,1,22,22,9,14,6,22.0,23,2.263200044631958
13,14,12,1,7,24,27,11,23.5,23,2.5450942516326904
12,1,13,14,27,11,7,24,23.5,23,2.5450942516326904
11,29,26,14,26,4,9,21,32.0,18,2.8642678260803223
26,14,11,29,9,21,26,4,32.0,18,2.8642678260803223
8,19,22,1,5,17,25,9,31.0,23,3.1077938079833984
22,1,8,19,25,9,5,17,31.0,23,3.1077938079833984
26,16,25,2,3,1,11,16,19.0,20,1.7737691402435303
25,2,26,16,11,16,3,1,19.0,20,1.7737691402435303
20,30,15,3,3,4,19,21,32.5,23,2.616460084915161
15,3,20,30,19,21,3,4,32.5,23,2.616460084915161
3,19,26,25,29,30,21,31,20.0,19,2.2355029582977295
26,25,3,19,21,31,29,30,20.0,19,2.2355029582977295
6,27,27,16,8,23,25,21,27.5,24,2.638092041015625
27,16,6,27,25,21,8,23,27.5,24,2.638092041015625
8,31,7,12,16,28,19,4,26.5,23,2.1918179988861084
7,12,8,31,19,4,16,28,26.5,23,2.1918179988861084
2,9,0,13,11,24,31,3,23.5,24,2.9176318645477295
0,13,2,9,31,3,11,24,23.5,24,2.9176318645477295
8,2,23,15,5,8,25,2,28.0,24,2.2576818466186523
23,15,8,2,25,2,5,8,28.0,24,2.2576818466186523
25,24,13,5,16,18,16,29,22.0,21,2.459102153778076
13,5,25,24,16,29,16,18,22.0,21,2.459102153778076
7,4,17,7,5,29,16,13,20.0,19,1.972149133682251
17,7,7,4,16,13,5,29,20.0,19,1.972149133682251
1,19,26,7,0,0,27,30,48.0,39,5.495364189147949
26,7,1,19,27,30,0,0,48.0,39,5.495364189147949
19,5,21,29,1,16,22,0,31.5,22,2.896566152572632
21,29,19,5,22,0,1,16,31.5,22,2.896566152572632
24,9,0,8,16,25,30,4,31.0,22,2.9504151344299316
0,8,24,9,30,4,16,25,31.0,22,2.9504151344299316
6,20,3,0,27,23,13,20,21.0,18,1.814668893814087
3,0,6,20,13,20,27,23,21.0,18,1.814668893814087
5,9,1,26,27,21,25,1,22.5,18,1.657970905303955
1,26,5,9,25,1,27,21,22.5,18,1.657970905303955
31,22,26,20,10,2,15,8,9.0,10,0.839580774307251
26,20,31,22,15,8,10,2,9.0,10,0.839580774307251
11,25,28,26,3,1,23,25,32.0,20,3.4649760723114014
28,26,11,25,23,25,3,1,32.0,20,3.4649760723114014
21,27,26,31,19,23,6,9,18.0,22,2.2452681064605713
26,31,21,27,6,9,19,23,18.0,22,2.2452681064605713
23,21,30,20,26,31,26,5,19.0,14,2.208042860031128
30,20,23,21,26,5,26,31,19.0,14,2.208042860031128
22,24,1,20,15,9,28,16,22.5,22,1.948554277420044
1,20,22,24,28,16,15,9,22.5,22,1.948554277420044
2,26,2,2,9,31,19,19,26.0,21,2.322406768798828
2,2,2,26,19,19,9,31,26.0,21,2.322406768798828
20,12,28,11,2,12,27,11,19.5,9,2.192593812942505
28,11,20,12,27,11,2,12,19.5,9,2.192593812942505
12,21,27,3,12,6,14,4,18.5,18,2.2351620197296143
27,3,12,21,14,4,12,6,18.5,18,2.2351620197296143
25,16,25,28,3,25,12,3,22.5,25,2.074697971343994
25,28,25,16,12,3,3,25,22.5,25,2.074697971343994
27,21,10,19,17,0,24,8,19.0,19,1.8628380298614502
10,19,27,21,24,8,17,0,19.0,19,1.8628380298614502
16,3,13,28,26,20,21,5,27.0,21,2.4105191230773926
13,28,16,3,21,5,26,20,27.0,21,2.4105191230773926
11,5,8,10,14,4,10,2,7.0,7,0.5523860454559326
8,10,11,5,10,2,14,4,7.0,7,0.5523860454559326
18,23,13,11,28,31,8,25,22.5,22,2.1395866870880127
13,11,18,23,8,25,28,31,22.5,22,2.1395866870880127
2,14,4,11,1,20,26,2,25.0,23,3.2793030738830566
4,11,2,14,26,2,1,20,25.0,23,3.2793030738830566
31,28,12,23,10,22,31,26,24.5,7,2.1244912147521973
12,23,31,28,31,26,10,22,24.5,7,2.1244912147521973
4,9,15,13,23,18,2,11,25.5,11,2.7082760334014893
15,13,4,9,2,11,23,18,25.5,11,2.7082760334014893
19,17,27,7,9,15,30,12,25.0,14,2.6251790523529053
27,7,19,17,30,12,9,15,25.0,14,2.6251790523529053
27,28,22,22,13,6,16,28,19.0,19,2.8712708950042725
22,22,27,28,16,28,13,6,19.0,19,2.8712708950042725
29,14,2,15,27,22,10,6,34.5,27,3.114340305328369
2,15,29,14,10,6,27,22,34.5,27,3.114340305328369
11,26,9,23,4,11,26,9,16.5,23,1.9865636825561523
9,23,11,26,26,9,4,11,16.5,23,1.9865636825561523
8,15,19,4,1,20,7,12,18.0,15,1.770988941192627
19,4,8,15,7,12,1,20,18.0,15,1.770988941192627
6,16,15,27,22,14,18,2,18.0,14,1.531973123550415
15,27,6,16,18,2,22,14,18.0,14,1.531973123550415
4,17,0,11,19,25,24,25,8.5,10,0.835658073425293
0,11,4,17,24,25,19,25,8.5,10,0.835658073425293
29,24,9,3,10,11,24,1,34.5,26,3.8998751640319824
9,3,29,24,24,1,10,11,34.5,26,3.8998751640319824
5,24,4,1,26,17,14,18,18.5,19,1.8175439834594727
4,1,5,24,14,18,26,17,18.5,19,1.8175439834594727
5,4,19,8,19,6,15,8,13.0,7,2.810094118118286
19,8,5,4,15,8,19,6,13.0,7,2.810094118118286
22,25,1,31,29,5,0,9,32.0,32,2.9431798458099365
1,31,22,25,0,9,29,5,32.0,32,2.9431798458099365
8,25,11,1,8,5,5,6,17.5,12,3.036339044570923
11,1,8,25,5,6,8,5,17.5,12,3.036339044570923
2,25,16,2,29,1,16,4,27.5,18,4.169548034667969
16,2,2,25,16,4,29,1,27.5,18,4.169548034667969
2,2,9,2,22,22,1,14,21.0,20,2.8531248569488525
9,2,2,2,1,14,22,22,21.0,20,2.8531248569488525
5,22,2,20,5,0,2,2,5.0,4,0.36116814613342285
2,20,5,22,2,2,5,0,5.0,4,0.36116814613342285
24,19,19,16,24,13,7,21,16.5,17,1.8667519092559814
19,16,24,19,7,21,24,13,16.5,17,1.8667519092559814
18,14,27,27,17,3,28,22,26.0,13,2.2253711223602295
27,27,18,14,28,22,17,3,26.0,13,2.2253711223602295
30,31,31,18,29,23,16,12,19.0,19,1.7189311981201172
31,18,30,31,16,12,29,23,19.0,19,1.7189311981201172
19,20,8,1,25,8,20,14,20.5,21,2.1151490211486816
8,1,19,20,20,14,25,8,20.5,21,2.1151490211486816
24,12,17,13,6,24,3,29,9.0,9,0.742926836013794
17,13,24,12,3,29,6,24,9.0,9,0.742926836013794
8,5,26,7,17,27,27,2,29.5,19,2.909646987915039
26,7,8,5,27,2,17,27,29.5,19,2.909646987915039
6,14,10,26,24,1,3,3,22.5,18,1.9412131309509277
10,26,6,14,3,3,24,1,22.5,18,1.9412131309509277
10,29,8,4,31,24,8,14,31.0,25,2.77256178855896
8,4,10,29,8,14,31,24,31.0,25,2.77256178855896
5,29,26,26,4,30,14,28,19.0,21,1.901181936264038
26,26,5,29,14,28,4,30,19.0,21,1.901181936264038
4,5,3,16,2,2,13,25,25.0,24,2.5089097023010254
3,16,4,5,13,25,2,2,25.0,24,2.5089097023010254
9,16,4,19,5,25,23,17,19.0,16,2.1190030574798584
4,19,9,16,23,17,5,25,19.0,16,2.1190030574798584
17,31,5,4,28,4,17,30,40.0,32,3.638154983520508
5,4,17,31,17,30,28,4,40.0,32,3.638154983520508
4,1,3,4,7,27,24,19,15.5,25,2.153806686401367
3,4,4,1,24,19,7,27,15.5,25,2.153806686401367
9,3,25,20,17,19,2,25,27.0,24,2.669646978378296
25,20,9,3,2,25,17,19,27.0,24,2.669646978378296
23,8,23,21,26,16,1,7,24.5,23,2.901467800140381
23,21,23,8,1,7,26,16,24.5,23,2.901467800140381
27,29,17,8,25,21,3,28,31.0,25,2.7006731033325195
17,8,27,29,3,28,25,21,31.0,25,2.7006731033325195
6,1,20,0,2,13,14,18,16.0,16,1.3627619743347168
20,0,6,1,14,18,2,13,16.0,16,1.3627619743347168
0,7,14,8,14,11,22,5,15.5,12,1.3567500114440918
14,8,0,7,22,5,14,11,15.5,12,1.3567500114440918
1,13,19,14,15,4,17,28,26.5,21,2.4558417797088623
19,14,1,13,17,28,15,4,26.5,21,2.4558417797088623
26,18,21,21,16,17,7,2,17.0,19,1.835465908050537
21,21,26,18,7,2,16,17,17.0,19,1.835465908050537
4,29,7,31,17,15,5,13,10.5,11,1.2815332412719727
7,31,4,29,5,13,17,15,10.5,11,1.2815332412719727
13,2,17,14,17,30,19,20,15.0,13,1.3215460777282715
17,14,13,2,19,20,17,30,15.0,13,1.3215460777282715
3,7,17,14,19,16,22,0,21.0,15,1.8060059547424316
17,14,3,7,22,0,19,16,21.0,15,1.8060059547424316
11,25,8,18,20,3,0,26,26.5,12,3.5551958084106445
8,18,11,25,0,26,20,3,26.5,12,3.5551958084106445
9,23,25,16,13,10,16,25,22.5,15,2.6024136543273926
25,16,9,23,16,25,13,10,22.5,15,2.6024136543273926
12,12,1,3,4,29,9,27,13.5,9,1.4874141216278076
1,3,12,12,9,27,4,29,13.5,9,1.4874141216278076
22,27,1,15,9,9,21,2,29.0,23,3.8181538581848145
1,15,22,27,21,2,9,9,29.0,23,3.8181538581848145
14,13,13,31,12,31,6,3,30.5,24,7.702057838439941
13,31,14,13,6,3,12,31,30.5,24,7.702057838439941
12,25,19,1,18,2,11,25,33.5,20,3.0140769481658936
19,1,12,25,11,25,18,2,33.5,20,3.0140769481658936
20,8,25,16,4,6,0,25,19.0,17,1.8087570667266846
25,16,20,8,0,25,4,6,19.0,17,1.8087570667266846
17,7,3,23,21,1,31,20,29.5,27,2.543286085128784
3,23,17,7,31,20,21,1,29.5,27,2.543286085128784
26,7,22,10,2,10,9,9,8.5,9,0.7639000415802002
22,10,26,7,9,9,2,10,8.5,9,0.7639000415802002
21,21,7,2,24,14,7,17,26.5,23,2.9884531497955322
7,2,21,21,7,17,24,14,26.5,23,2.9884531497955322
12,5,26,9,19,15,22,7,15.5,12,1.6072938442230225
26,9,12,5,22,7,19,15,15.5,12,1.6072938442230225
12,17,6,19,7,16,14,12,10.5,12,1.0723412036895752
6,19,12,17,14,12,7,16,10.5,12,1.0723412036895752
5,23,0,2,26,0,15,0,24.5,16,48.41033577919006
0,2,5,23,15,0,26,0,24.5,16,48.41033577919006
8,17,19,7,8,5,16,19,21.5,14,1.8613250255584717
19,7,8,17,16,19,8,5,21.5,14,1.8613250255584717
9,20,9,9,19,3,14,18,17.5,17,1.6959879398345947
9,9,9,20,14,18,19,3,17.5,17,1.6959879398345947
11,20,8,1,9,16,27,11,24.5,21,2.030818223953247
8,1,11,20,27,11,9,16,24.5,21,2.030818223953247
14,16,17,30,1,16,27,26,28.5,19,2.8055260181427
17,30,14,16,27,26,1,16,28.5,19,2.8055260181427
19,25,27,9,3,11,23,14,24.5,19,2.1002869606018066
27,9,19,25,23,14,3,11,24.5,19,2.1002869606018066
2,9,26,7,24,25,30,8,27.5,18,2.3025529384613037
26,7,2,9,30,8,24,25,27.5,18,2.3025529384613037
15,26,25,6,29,22,3,15,34.5,29,3.7723288536071777
25,6,15,26,3,15,29,22,34.5,29,3.7723288536071777
28,2,19,6,23,30,26,3,24.5,14,2.4960579872131348
19,6,28,2,26,3,23,30,24.5,14,2.4960579872131348
12,15,30,3,7,30,20,18,27.5,22,2.575446128845215
30,3,12,15,20,18,7,30,27.5,22,2.575446128845215
4,12,27,13,31,2,20,8,23.5,21,2.7092947959899902
27,13,4,12,20,8,31,2,23.5,21,2.7092947959899902
12,16,25,9,11,13,16,3,18.5,15,1.6330480575561523
25,9,12,16,16,3,11,13,18.5,15,1.6330480575561523
2,2,24,19,1,12,25,1,39.0,32,3.4659042358398438
24,19,2,2,25,1,1,12,39.0,32,3.4659042358398438
24,27,19,3,8,24,10,11,23.0,22,2.36340594291687
19,3,24,27,10,11,8,24,23.0,22,2.36340594291687
13,21,23,24,30,30,27,0,25.0,20,2.884350299835205
23,24,13,21,27,0,30,30,25.0,20,2.884350299835205
7,24,28,23,26,17,31,0,23.0,17,1.917452096939087
28,23,7,24,31,0,26,17,23.0,17,1.917452096939087
18,28,21,8,19,1,14,2,15.5,17,1.7166500091552734
21,8,18,28,14,2,19,1,15.5,17,1.7166500091552734
31,0,24,1,13,0,18,5,9.0,7,0.7985169887542725
24,1,31,0,18,5,13,0,9.0,7,0.7985169887542725
6,8,10,6,18,31,25,30,7.0,6,0.7471168041229248
10,6,6,8,25,30,18,31,7.0,6,0.7471168041229248
24,6,11,20,1,21,6,7,24.0,20,2.6083710193634033
11,20,24,6,6,7,1,21,24.0,20,2.6083710193634033
17,12,23,28,24,27,16,3,29.0,19,3.1744260787963867
23,28,17,12,16,3,24,27,29.0,19,3.1744260787963867
2,30,9,30,31,3,8,10,20.5,30,2.8434689044952393
9,30,2,30,8,10,31,3,20.5,30,2.8434689044952393
4,12,30,26,25,20,21,25,26.5,13,4.4241838455200195
30,26,4,12,21,25,25,20,26.5,13,4.4241838455200195
26,21,7,26,20,24,20,5,22.5,18,2.0581700801849365
7,26,26,21,20,5,20,24,22.5,18,2.0581700801849365
18,12,16,19,23,30,17,30,7.5,7,0.7641210556030273
16,19,18,12,17,30,23,30,7.5,7,0.7641210556030273
30,15,19,3,20,5,7,23,27.0,26,2.447470188140869
19,3,30,15,7,23,20,5,27.0,26,2.447470188140869
31,30,25,23,24,24,14,8,21.5,24,2.4680960178375244
25,23,31,30,14,8,24,24,21.5,24,2.4680960178375244
10,17,19,26,4,20,12,23,15.5,13,1.642146110534668
19,26,10,17,12,23,4,20,15.5,13,1.642146110534668
7,7,6,17,17,15,31,29,21.5,16,2.5270121097564697
6,17,7,7,31,29,17,15,21.5,16,2.5270121097564697
12,18,12,24,24,10,12,12,11.0,12,1.1754720211029053
12,24,12,18,12,12,24,10,11.0,12,1.1754720211029053
0,0,7,12,16,8,20,21,19.0,20,1.639770746231079
7,12,0,0,20,21,16,8,19.0,20,1.639770746231079
14,20,12,2,23,31,4,30,20.0,19,1.5753390789031982
12,2,14,20,4,30,23,31,20.0,19,1.5753390789031982
17,29,15,29,27,9,16,12,8.0,14,1.0393691062927246
15,29,17,29,16,12,27,9,8.0,14,1.0393691062927246
14,12,29,7,5,25,3,0,24.5,20,2.1892189979553223
29,7,14,12,3,0,5,25,24.5,20,2.1892189979553223
24,23,26,26,19,13,15,14,5.0,5,0.3916809558868408
26,26,24,23,15,14,19,13,5.0,5,0.3916809558868408
12,19,27,28,19,3,5,25,30.0,25,3.160522937774658
27,28,12,19,5,25,19,3,30.0,25,3.160522937774658
8,10,18,13,26,24,21,28,12.0,11,1.286303997039795
18,13,8,10,21,28,26,24,12.0,11,1.286303997039795
16,23,0,21,23,10,19,17,15.5,15,1.6120579242706299
0,21,16,23,19,17,23,10,15.5,15,1.6120579242706299
18,15,15,3,27,25,16,16,17.5,16,1.53348708152771
15,3,18,15,16,16,27,25,17.5,16,1.53348708152771
24,28,9,5,12,26,3,6,35.5,27,3.3307790756225586
9,5,24,28,3,6,12,26,35.5,27,3.3307790756225586
8,3,28,5,3,6,29,4,27.0,18,2.299476146697998
28,5,8,3,29,4,3,6,27.0,18,2.299476146697998
22,5,12,28,2,28,23,1,40.5,20,4.261245965957642
12,28,22,5,23,1,2,28,40.5,20,4.261245965957642
27,9,30,13,8,24,16,20,9.5,10,0.9796037673950195
30,13,27,9,16,20,8,24,9.5,10,0.9796037673950195
21,17,14,22,6,22,5,14,11.5,11,0.9245247840881348
14,22,21,17,5,14,6,22,11.5,11,0.9245247840881348
8,3,25,30,22,31,12,7,39.0,24,4.367633819580078
25,30,8,3,12,7,22,31,39.0,24,4.367633819580078
24,25,29,13,6,9,31,30,31.5,17,3.7133712768554688
29,13,24,25,31,30,6,9,31.5,17,3.7133712768554688
12,23,5,30,9,9,20,9,12.5,12,1.107348918914795
5,30,12,23,20,9,9,9,12.5,12,1.107348918914795
0,22,17,7,23,16,8,19,26.0,26,2.9275400638580322
17,7,0,22,8,19,23,16,26.0,26,2.9275400638580322
10,7,15,28,2,28,4,24,17.0,18,2.0523717403411865
15,28,10,7,4,24,2,28,17.0,18,2.0523717403411865
9,1,16,27,9,16,29,28,35.5,22,4.680510997772217
16,27,9,1,29,28,9,16,35.5,22,4.680510997772217
5,9,2,3,21,18,21,19,5.0,5,0.7202188968658447
2,3,5,9,21,19,21,18,5.0,5,0.7202188968658447
17,10,1,6,13,27,12,6,21.0,13,1.744286298751831
1,6,17,10,12,6,13,27,21.0,13,1.744286298751831
0,9,16,25,7,4,6,9,20.0,24,2.766890048980713
16,25,0,9,6,9,7,4,20.0,24,2.766890048980713
24,6,29,21,12,25,1,30,19.0,13,1.6527440547943115
29,21,24,6,1,30,12,25,19.0,13,1.6527440547943115
30,20,15,29,16,0,31,5,23.0,18,2.0569939613342285
15,29,30,20,31,5,16,0,23.0,18,2.0569939613342285
21,16,13,5,29,7,10,6,20.5,16,1.7967102527618408
13,5,21,16,10,6,29,7,20.5,16,1.7967102527618408
10,9,5,19,22,20,5,9,22.5,21,2.4013450145721436
5,19,10,9,5,9,22,20,22.5,21,2.4013450145721436
14,14,9,20,19,19,29,24,13.0,11,1.173980951309204
9,20,14,14,29,24,19,19,13.0,11,1.173980951309204
21,28,22,27,8,16,22,7,13.5,18,1.9171290397644043
22,27,21,28,22,7,8,16,13.5,18,1.9171290397644043
15,7,25,1,3,19,26,25,23.5,26,2.3636481761932373
25,1,15,7,26,25,3,19,23.5,26,2.3636481761932373
21,14,12,7,12,29,5,7,23.5,21,2.45190691947937
12,7,21,14,5,7,12,29,23.5,21,2.45190691947937
27,12,1,20,13,11,14,18,22.0,19,2.5468530654907227
1,20,27,12,14,18,13,11,22.0,19,2.5468530654907227
2,30,3,26,29,10,20,4,10.0,11,1.0512421131134033
3,26,2,30,20,4,29,10,10.0,11,1.0512421131134033
5,31,5,7,22,23,21,21,14.5,22,1.8241369724273682
5,7,5,31,21,21,22,23,14.5,22,1.8241369724273682
11,12,28,4,1,9,24,28,35.5,34,3.9159157276153564
28,4,11,12,24,28,1,9,35.5,34,3.9159157276153564
10,24,9,25,3,23,6,16,7.0,7,0.8392939567565918
9,25,10,24,6,16,3,23,7.0,7,0.8392939567565918
22,27,30,18,5,12,23,15,20.0,15,1.759826898574829
30,18,22,27,23,15,5,12,20.0,15,1.759826898574829
3,4,23,6,5,20,10,11,20.0,20,1.9423439502716064
23,6,3,4,10,11,5,20,20.0,20,1.9423439502716064
4,9,31,17,11,30,26,2,44.0,30,4.15592098236084
31,17,4,9,26,2,11,30,44.0,30,4.15592098236084
15,10,20,29,9,21,4,1,24.5,21,1.9545960426330566
20,29,15,10,4,1,9,21,24.5,21,1.9545960426330566
23,5,8,6,28,14,16,16,16.0,13,1.3658878803253174
8,6,23,5,16,16,28,14,16.0,13,1.3658878803253174
0,20,24,28,29,16,27,31,25.5,16,2.622997999191284
24,28,0,20,27,31,29,16,25.5,16,2.622997999191284
30,13,8,21,1,8,30,6,33.5,27,3.0363199710845947
8,21,30,13,30,6,1,8,33.5,27,3.0363199710845947
0,13,12,5,2,8,4,22,18.0,15,1.5533239841461182
12,5,0,13,4,22,2,8,18.0,15,1.5533239841461182
10,5,9,23,10,14,9,31,19.5,13,1.560628890991211
9,23,10,5,9,31,10,14,19.5,13,1.560628890991211
17,10,30,18,17,6,27,10,19.5,15,3.3947689533233643
30,18,17,10,27,10,17,6,19.5,15,3.3947689533233643
18,24,17,28,18,20,0,20,11.5,17,1.4406089782714844
17,28,18,24,0,20,18,20,11.5,17,1.4406089782714844
21,4,7,12,7,31,19,0,34.5,22,3.599102020263672
7,12,21,4,19,0,7,31,34.5,22,3.599102020263672
5,29,26,14,12,8,17,16,24.5,21,2.75232195854187
26,14,5,29,17,16,12,8,24.5,21,2.75232195854187
13,26,31,18,8,16,5,28,22.5,17,3.3965718746185303
31,18,13,26,5,28,8,16,22.5,17,3.3965718746185303
31,17,1,31,3,21,20,14,34.0,19,3.626638889312744
1,31,31,17,20,14,3,21,34.0,19,3.626638889312744
31,22,12,16,9,7,22,14,22.5,15,2.215369939804077
12,16,31,22,22,14,9,7,22.5,15,2.215369939804077
10,16,22,30,30,2,5,27,38.0,24,3.9832921028137207
22,30,10,16,5,27,30,2,38.0,24,3.9832921028137207
2,30,2,14,11,10,17,25,23.5,19,1.9592499732971191
2,14,2,30,17,25,11,10,23.5,19,1.9592499732971191
24,4,12,21,23,19,23,7,21.5,22,2.2536678314208984
12,21,24,4,23,7,23,19,21.5,22,2.2536678314208984
12,25,8,11,4,8,9,24,21.5,7,2.056928873062134
8,11,12,25,9,24,4,8,21.5,7,2.056928873062134
25,20,19,28,21,31,13,0,28.5,30,3.8820948600769043
19,28,25,20,13,0,21,31,28.5,30,3.8820948600769043
17,16,15,27,22,0,14,11,16.0,16,1.4896624088287354
15,27,17,16,14,11,22,0,16.0,16,1.4896624088287354
4,13,2,2,23,12,25,15,10.0,9,1.0505437850952148
2,2,4,13,25,15,23,12,10.0,9,1.0505437850952148
24,11,30,24,7,21,3,17,13.5,13,1.4805259704589844
30,24,24,11,3,17,7,21,13.5,13,1.4805259704589844
25,1,20,22,29,9,7,15,28.0,23,2.4563682079315186
20,22,25,1,7,15,29,9,28.0,23,2.4563682079315186
24,3,20,11,12,2,8,15,14.5,14,1.2914221286773682
20,11,24,3,8,15,12,2,14.5,14,1.2914221286773682
24,1,26,11,4,16,4,14,7.0,11,0.8664240837097168
26,11,24,1,4,14,4,16,7.0,11,0.8664240837097168
1,16,9,3,3,17,5,5,17.5,12,1.7129299640655518
9,3,1,16,5,5,3,17,17.5,12,1.7129299640655518
27,7,30,12,10,5,0,9,12.0,11,1.18912935256958
30,12,27,7,0,9,10,5,12.0,11,1.18912935256958
30,1,31,10,6,10,11,7,9.0,10,0.7587440013885498
31,10,30,1,11,7,6,10,9.0,10,0.7587440013885498
16,28,18,30,2,28,30,2,29.0,35,4.303477048873901
18,30,16,28,30,2,2,28,29.0,35,4.303477048873901
11,21,29,3,13,16,26,31,32.0,22,2.92085599899292
29,3,11,21,26,31,13,16,32.0,22,2.92085599899292
12,2,30,15,15,3,29,8,25.0,22,2.38356614112854
30,15,12,2,29,8,15,3,25.0,22,2.38356614112854
14,28,2,26,31,7,12,26,27.0,22,2.9136791229248047
2,26,14,28,12,26,31,7,27.0,22,2.9136791229248047
0,25,8,21,9,17,13,30,15.5,10,1.3444428443908691
8,21,0,25,13,30,9,17,15.5,10,1.3444428443908691
18,14,24,6,2,26,18,6,25.0,17,2.8591291904449463
24,6,18,14,18,6,2,26,25.0,17,2.8591291904449463
18,17,16,21,13,10,25,13,11.5,11,1.2619311809539795
16,21,18,17,25,13,13,10,11.5,11,1.2619311809539795
26,29,4,26,4,30,5,6,28.0,24,2.188750982284546
4,26,26,29,5,6,4,30,28.0,24,2.188750982284546
20,31,3,17,21,9,21,30,26.0,23,2.474959135055542
3,17,20,31,21,30,21,9,26.0,23,2.474959135055542
30,5,11,13,4,19,22,14,28.0,19,2.3095788955688477
11,13,30,5,22,14,4,19,28.0,19,2.3095788955688477
12,18,2,26,31,29,21,28,14.5,11,1.281275749206543
2,26,12,18,21,28,31,29,14.5,11,1.281275749206543
14,31,5,20,12,16,15,27,17.0,16,1.4710659980773926
5,20,14,31,15,27,12,16,17.0,16,1.4710659980773926
26,29,11,28,30,16,25,16,10.5,14,1.109802007675171
11,28,26,29,25,16,30,16,10.5,14,1.109802007675171
23,15,26,26,29,23,28,14,12.0,8,1.0749728679656982
26,26,23,15,28,14,29,23,12.0,8,1.0749728679656982
23,3,19,28,16,4,16,13,22.0,27,2.652021884918213
19,28,23,3,16,13,16,4,22.0,27,2.652021884918213
18,25,28,23,29,16,23,2,16.0,14,1.4556639194488525
28,23,18,25,23,2,29,16,16.0,14,1.4556639194488525
1,29,19,27,15,8,5,5,17.5,16,1.5631208419799805
19,27,1,29,5,5,15,8,17.5,16,1.5631208419799805
15,28,5,2,28,22,21,3,33.0,27,4.5156848430633545
5,2,15,28,21,3,28,22,33.0,27,4.5156848430633545
20,13,23,26,9,1,29,11,23.0,17,2.0804929733276367
23,26,20,13,29,11,9,1,23.0,17,2.0804929733276367
26,28,12,25,16,20,30,28,20.5,9,1.8948800563812256
12,25,26,28,30,28,16,20,20.5,9,1.8948800563812256
24,19,11,8,15,1,16,24,27.0,21,3.5128629207611084
11,8,24,19,16,24,15,1,27.0,21,3.5128629207611084
15,6,8,6,7,15,17,31,16.5,16,2.105828285217285
8,6,15,6,17,31,7,15,16.5,16,2.105828285217285
0,20,18,21,12,9,13,0,17.5,19,1.9297459125518799
18,21,0,20,13,0,12,9,17.5,19,1.9297459125518799
22,0,25,6,5,27,2,0,21.5,19,2.5125818252563477
25,6,22,0,2,0,5,27,21.5,19,2.5125818252563477
2,14,11,6,18,31,3,11,27.0,18,3.29592227935791
11,6,2,14,3,11,18,31,27.0,18,3.29592227935791
2,19,1,24,15,9,6,14,11.0,9,3.4649322032928467
1,24,2,19,6,14,15,9,11.0,9,3.4649322032928467
13,31,8,9,8,21,13,0,29.5,25,2.9472858905792236
8,9,13,31,13,0,8,21,29.5,25,2.9472858905792236
8,2,26,11,24,13,17,14,17.5,12,1.9987168312072754
26,11,8,2,17,14,24,13,17.5,12,1.9987168312072754
27,28,15,14,2,22,15,11,25.0,20,2.0764851570129395
15,14,27,28,15,11,2,22,25.0,20,2.0764851570129395
30,30,23,20,9,30,24,21,20.5,15,3.0392489433288574
23,20,30,30,24,21,9,30,20.5,15,3.0392489433288574
11,8,17,9,24,10,4,16,17.5,17,2.6285250186920166
17,9,11,8,4,16,24,10,17.5,17,2.6285250186920166
13,6,3,10,20,10,16,19,13.5,14,1.2070672512054443
3,10,13,6,16,19,20,10,13.5,14,1.2070672512054443
9,0,1,31,31,27,23,21,28.5,24,6.96097993850708
1,31,9,0,23,21,31,27,28.5,24,6.96097993850708
14,9,15,8,16,16,2,7,12.5,14,1.7750318050384521
15,8,14,9,2,7,16,16,12.5,14,1.7750318050384521
21,17,12,7,23,11,24,8,11.5,14,1.68998122215271
12,7,21,17,24,8,23,11,11.5,14,1.68998122215271
9,29,0,28,19,4,8,30,25.5,16,3.854238986968994
0,28,9,29,8,30,19,4,25.5,16,3.854238986968994
3,20,14,30,15,2,5,3,16.0,15,1.5020530223846436
14,30,3,20,5,3,15,2,16.0,15,1.5020530223846436
21,28,25,24,24,2,14,19,18.5,19,2.2573370933532715
25,24,21,28,14,19,24,2,18.5,19,2.2573370933532715
6,1,28,8,4,28,16,8,31.5,26,2.730138063430786
28,8,6,1,16,8,4,28,31.5,26,2.730138063430786
9,25,2,22,15,30,6,11,21.0,20,5.278560161590576
2,22,9,25,6,11,15,30,21.0,20,5.278560161590576
13,1,23,2,19,4,31,24,22.5,18,2.4936208724975586
23,2,13,1,31,24,19,4,22.5,18,2.4936208724975586
14,8,23,10,29,3,8,7,19.0,13,2.1189939975738525
23,10,14,8,8,7,29,3,19.0,13,2.1189939975738525
20,8,23,26,2,7,26,28,36.0,21,4.155223846435547
23,26,20,8,26,28,2,7,36.0,21,4.155223846435547
24,22,9,27,19,3,14,23,24.5,19,2.1347241401672363
