xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
6,13,12,19,11,23,17,5,19.0,24,2.063547134399414
12,19,6,13,17,5,11,23,19.0,24,2.063547134399414
6,17,11,21,25,5,20,11,12.0,13,1.0454902648925781
11,21,6,17,20,11,25,5,12.0,13,1.0454902648925781
22,12,22,28,18,25,20,22,14.5,10,1.8984689712524414
22,28,22,12,20,22,18,25,14.5,10,1.8984689712524414
0,22,14,1,21,5,2,14,32.5,17,4.273028135299683
14,1,0,22,2,14,21,5,32.5,17,4.273028135299683
1,26,11,5,8,10,14,27,28.0,24,2.8831300735473633
11,5,1,26,14,27,8,10,28.0,24,2.8831300735473633
28,17,20,29,20,28,26,1,28.5,17,4.923687934875488
20,29,28,17,26,1,20,28,28.5,17,4.923687934875488
27,28,6,7,22,24,0,10,40.0,33,3.0375099182128906
6,7,27,28,0,10,22,24,40.0,33,3.0375099182128906
27,5,17,16,10,27,13,13,20.0,18,1.6777660846710205
17,16,27,5,13,13,10,27,20.0,18,1.6777660846710205
16,30,12,15,23,9,1,31,33.5,25,3.1456539630889893
12,15,16,30,1,31,23,9,33.5,25,3.1456539630889893
27,6,19,6,18,10,29,4,14.5,10,1.2513651847839355
19,6,27,6,29,4,18,10,14.5,10,1.2513651847839355
27,7,19,14,0,15,3,7,16.0,16,1.2376179695129395
19,14,27,7,3,7,0,15,16.0,16,1.2376179695129395
27,19,1,1,27,13,16,14,30.0,31,3.5155460834503174
1,1,27,19,16,14,27,13,30.0,31,3.5155460834503174
28,19,15,12,27,3,3,4,25.5,25,2.3203790187835693
15,12,28,19,3,4,27,3,25.5,25,2.3203790187835693
4,24,26,20,7,0,19,15,28.5,29,2.2776260375976562
26,20,4,24,19,15,7,0,28.5,29,2.2776260375976562
31,9,6,4,17,17,22,2,28.0,24,16.37443780899048
6,4,31,9,22,2,17,17,28.0,24,16.37443780899048
30,21,6,0,10,21,9,28,27.5,34,3.408133029937744
6,0,30,21,9,28,10,21,27.5,34,3.408133029937744
15,26,24,28,8,13,8,31,16.5,14,1.5383810997009277
24,28,15,26,8,31,8,13,16.5,14,1.5383810997009277
11,10,23,0,6,20,27,17,25.0,26,2.328489065170288
23,0,11,10,27,17,6,20,25.0,26,2.328489065170288
3,0,2,25,14,30,12,15,25.5,21,2.545747995376587
2,25,3,0,12,15,14,30,25.5,21,2.545747995376587
30,4,22,4,4,19,26,18,21.5,26,2.354653835296631
22,4,30,4,26,18,4,19,21.5,26,2.354653835296631
10,23,12,0,19,26,7,24,22.5,25,2.1795122623443604
12,0,10,23,7,24,19,26,22.5,25,2.1795122623443604
23,30,6,4,0,28,19,0,173.0,38,60.0
6,4,23,30,19,0,0,28,173.0,38,60.0
8,3,1,2,17,12,22,25,16.0,16,1.3827011585235596
1,2,8,3,22,25,17,12,16.0,16,1.3827011585235596
18,28,3,24,10,11,18,19,18.5,17,1.6214017868041992
3,24,18,28,18,19,10,11,18.5,17,1.6214017868041992
23,3,6,28,8,5,17,21,34.5,32,3.7627367973327637
6,28,23,3,17,21,8,5,34.5,32,3.7627367973327637
0,20,9,17,28,4,28,27,19.5,22,2.1426849365234375
9,17,0,20,28,27,28,4,19.5,22,2.1426849365234375
14,25,23,23,9,30,23,13,23.0,21,2.6627137660980225
23,23,14,25,23,13,9,30,23.0,21,2.6627137660980225
29,10,25,18,19,31,2,14,30.0,33,14.349518775939941
25,18,29,10,2,14,19,31,30.0,33,14.349518775939941
4,4,13,31,14,1,8,2,21.5,26,2.4601097106933594
13,31,4,4,8,2,14,1,21.5,26,2.4601097106933594
27,12,25,3,18,28,26,1,25.0,15,3.1217410564422607
25,3,27,12,26,1,18,28,25.0,15,3.1217410564422607
7,22,7,16,19,18,26,22,9.5,10,0.7900657653808594
7,16,7,22,26,22,19,18,9.5,10,0.7900657653808594
19,24,4,14,29,0,27,15,22.0,26,1.9570012092590332
4,14,19,24,27,15,29,0,22.0,26,1.9570012092590332
17,24,18,6,13,9,19,1,105.5,12,60.0
18,6,17,24,19,1,13,9,105.5,12,60.0
18,2,25,18,13,26,7,27,17.0,20,1.876943826675415
25,18,18,2,7,27,13,26,17.0,20,1.876943826675415
7,4,13,9,9,12,4,17,10.5,10,0.8024301528930664
13,9,7,4,4,17,9,12,10.5,10,0.8024301528930664
2,30,14,2,11,18,6,23,27.0,31,3.1176669597625732
14,2,2,30,6,23,11,18,27.0,31,3.1176669597625732
2,23,31,28,15,29,27,11,33.0,26,2.611042022705078
31,28,2,23,27,11,15,29,33.0,26,2.611042022705078
30,8,25,27,3,7,31,22,42.5,27,28.599450826644897
25,27,30,8,31,22,3,7,42.5,27,28.599450826644897
20,16,29,30,13,29,15,23,15.5,12,1.5435819625854492
29,30,20,16,15,23,13,29,15.5,12,1.5435819625854492
8,11,31,4,23,15,25,28,31.5,23,16.042778968811035
31,4,8,11,25,28,23,15,31.5,23,16.042778968811035
25,20,2,9,22,18,23,11,22.0,32,2.4286692142486572
2,9,25,20,23,11,22,18,22.0,32,2.4286692142486572
29,0,11,28,22,7,8,30,44.5,33,3.640798330307007
11,28,29,0,8,30,22,7,44.5,33,3.640798330307007
26,18,13,8,0,13,11,30,27.5,27,2.2908177375793457
13,8,26,18,11,30,0,13,27.5,27,2.2908177375793457
14,0,19,7,19,17,7,30,18.5,20,1.6605029106140137
19,7,14,0,7,30,19,17,18.5,20,1.6605029106140137
3,14,31,15,31,0,22,26,37.0,34,5.9361042976379395
31,15,3,14,22,26,31,0,37.0,34,5.9361042976379395
0,23,15,28,26,9,12,6,18.5,19,1.4573931694030762
15,28,0,23,12,6,26,9,18.5,19,1.4573931694030762
7,3,1,9,0,21,5,18,10.0,8,0.8480880260467529
1,9,7,3,5,18,0,21,10.0,8,0.8480880260467529
21,6,25,3,15,9,28,10,12.5,11,1.1415698528289795
25,3,21,6,28,10,15,9,12.5,11,1.1415698528289795
2,28,30,18,17,9,21,27,34.0,23,9.779000282287598
30,18,2,28,21,27,17,9,34.0,23,9.779000282287598
14,4,28,15,4,20,2,17,17.0,26,2.526276111602783
28,15,14,4,2,17,4,20,17.0,26,2.526276111602783
8,25,23,30,15,12,27,5,21.5,20,1.5343763828277588
23,30,8,25,27,5,15,12,21.5,20,1.5343763828277588
6,11,19,6,0,26,19,19,23.0,25,1.857306957244873
19,6,6,11,19,19,0,26,23.0,25,1.857306957244873
25,31,15,27,20,14,31,8,18.5,15,1.8139548301696777
15,27,25,31,31,8,20,14,18.5,15,1.8139548301696777
25,1,19,5,27,16,26,10,8.5,9,0.6467499732971191
19,5,25,1,26,10,27,16,8.5,9,0.6467499732971191
3,20,19,23,25,18,31,20,14.5,17,1.4020369052886963
19,23,3,20,31,20,25,18,14.5,17,1.4020369052886963
22,30,8,25,9,16,17,13,16.0,18,1.5212938785552979
8,25,22,30,17,13,9,16,16.0,18,1.5212938785552979
4,12,15,9,11,21,11,5,16.0,14,1.386141061782837
15,9,4,12,11,5,11,21,16.0,14,1.386141061782837
7,1,2,6,0,3,19,27,27.5,32,3.2439091205596924
2,6,7,1,19,27,0,3,27.5,32,3.2439091205596924
14,17,6,19,2,10,21,16,21.5,24,22.40956997871399
6,19,14,17,21,16,2,10,21.5,24,22.40956997871399
11,19,22,23,0,28,5,24,12.0,15,0.9725098609924316
22,23,11,19,5,24,0,28,12.0,15,0.9725098609924316
6,9,8,21,5,16,1,14,14.0,13,4.913767099380493
8,21,6,9,1,14,5,16,14.0,13,4.913767099380493
15,1,9,17,4,7,21,28,32.0,31,2.9527699947357178
9,17,15,1,21,28,4,7,32.0,31,2.9527699947357178
27,9,16,15,27,4,25,8,12.5,19,1.5739803314208984
16,15,27,9,25,8,27,4,12.5,19,1.5739803314208984
27,8,29,6,7,23,5,9,11.0,16,1.1379399299621582
29,6,27,8,5,9,7,23,11.0,16,1.1379399299621582
8,0,10,5,21,18,1,1,22.0,14,2.8519089221954346
10,5,8,0,1,1,21,18,22.0,14,2.8519089221954346
27,24,0,3,29,30,23,28,29.0,37,3.8620357513427734
0,3,27,24,23,28,29,30,29.0,37,3.8620357513427734
9,27,31,12,17,19,6,31,30.0,26,2.656964063644409
31,12,9,27,6,31,17,19,30.0,26,2.656964063644409
30,14,16,28,25,3,28,7,17.5,23,1.765416145324707
16,28,30,14,28,7,25,3,17.5,23,1.765416145324707
25,28,8,20,7,27,9,0,29.0,25,2.297842025756836
8,20,25,28,9,0,7,27,29.0,25,2.297842025756836
22,17,5,7,15,14,1,14,23.5,20,2.3031630516052246
5,7,22,17,1,14,15,14,23.5,20,2.3031630516052246
10,31,23,1,13,8,17,9,27.0,27,6.37960410118103
23,1,10,31,17,9,13,8,27.0,27,6.37960410118103
29,30,18,12,0,3,12,8,26.0,26,2.237062931060791
18,12,29,30,12,8,0,3,26.0,26,2.237062931060791
27,11,15,25,18,14,0,9,24.5,25,1.987156867980957
15,25,27,11,0,9,18,14,24.5,25,1.987156867980957
23,25,31,18,3,8,1,30,23.5,20,4.259382009506226
31,18,23,25,1,30,3,8,23.5,20,4.259382009506226
13,1,10,7,9,15,16,0,15.5,9,1.4998481273651123
10,7,13,1,16,0,9,15,15.5,9,1.4998481273651123
26,16,12,21,2,25,12,13,22.5,22,1.9565150737762451
12,21,26,16,12,13,2,25,22.5,22,1.9565150737762451
2,27,15,28,2,6,1,30,24.5,15,4.621719837188721
15,28,2,27,1,30,2,6,24.5,15,4.621719837188721
8,24,5,1,29,11,9,25,34.0,26,4.478069067001343
5,1,8,24,9,25,29,11,34.0,26,4.478069067001343
16,11,10,23,3,7,9,22,20.5,19,1.6183240413665771
10,23,16,11,9,22,3,7,20.5,19,1.6183240413665771
25,8,2,1,6,31,19,25,27.5,26,2.227415084838867
2,1,25,8,19,25,6,31,27.5,26,2.227415084838867
24,17,15,16,6,7,0,26,0.0,1,60.0
15,16,24,17,0,26,6,7,0.0,1,60.0
16,24,7,4,31,9,26,3,22.0,28,2.2543790340423584
7,4,16,24,26,3,31,9,22.0,28,2.2543790340423584
12,18,20,10,3,0,19,1,16.5,17,1.3026559352874756
20,10,12,18,19,1,3,0,16.5,17,1.3026559352874756
12,9,10,17,13,15,9,28,16.5,15,1.4729187488555908
10,17,12,9,9,28,13,15,16.5,15,1.4729187488555908
1,18,6,15,22,31,3,24,18.0,17,1.915579080581665
6,15,1,18,3,24,22,31,18.0,17,1.915579080581665
4,16,11,4,2,3,20,5,20.5,20,1.7302241325378418
11,4,4,16,20,5,2,3,20.5,20,1.7302241325378418
31,8,3,26,24,27,18,2,41.5,37,4.035813093185425
3,26,31,8,18,2,24,27,41.5,37,4.035813093185425
27,22,24,27,15,24,15,28,6.0,5,0.5188312530517578
24,27,27,22,15,28,15,24,6.0,5,0.5188312530517578
23,31,19,11,6,7,18,12,22.5,18,2.133185863494873
19,11,23,31,18,12,6,7,22.5,18,2.133185863494873
7,11,7,0,8,16,27,11,18.5,19,1.6196041107177734
7,0,7,11,27,11,8,16,18.5,19,1.6196041107177734
9,2,22,31,29,11,17,7,31.0,34,3.944324016571045
22,31,9,2,17,7,29,11,31.0,34,3.944324016571045
18,19,31,10,4,13,17,18,21.0,19,1.5608582496643066
31,10,18,19,17,18,4,13,21.0,19,1.5608582496643066
21,5,22,18,14,2,18,23,23.5,25,3.0371079444885254
22,18,21,5,18,23,14,2,23.5,25,3.0371079444885254
8,10,26,21,31,22,4,5,39.5,30,14.167576789855957
26,21,8,10,4,5,31,22,39.5,30,14.167576789855957
30,9,26,21,28,17,24,15,12.0,10,1.335710048675537
26,21,30,9,24,15,28,17,12.0,10,1.335710048675537
16,17,26,21,25,9,0,16,27.0,31,3.509232997894287
26,21,16,17,0,16,25,9,27.0,31,3.509232997894287
29,19,29,29,7,30,10,7,22.0,27,2.234839916229248
29,29,29,19,10,7,7,30,22.0,27,2.234839916229248
9,8,4,19,4,13,13,18,15.0,15,1.100419044494629
4,19,9,8,13,18,4,13,15.0,15,1.100419044494629
18,27,17,1,30,7,20,4,22.0,20,2.237687826156616
17,1,18,27,20,4,30,7,22.0,20,2.237687826156616
16,4,6,23,20,31,11,15,28.0,25,2.3876490592956543
6,23,16,4,11,15,20,31,28.0,25,2.3876490592956543
4,13,4,20,8,13,15,22,12.5,15,1.2522540092468262
4,20,4,13,15,22,8,13,12.5,15,1.2522540092468262
22,31,8,28,29,22,18,26,17.0,15,1.1557221412658691
8,28,22,31,18,26,29,22,17.0,15,1.1557221412658691
17,19,4,9,31,16,13,2,27.5,24,2.3480122089385986
4,9,17,19,13,2,31,16,27.5,24,2.3480122089385986
1,4,23,6,12,18,0,10,23.0,21,1.8796710968017578
23,6,1,4,0,10,12,18,23.0,21,1.8796710968017578
12,4,21,17,5,23,10,10,20.0,21,1.7665736675262451
21,17,12,4,10,10,5,23,20.0,21,1.7665736675262451
0,16,30,11,29,30,17,29,26.0,31,2.69905686378479
30,11,0,16,17,29,29,30,26.0,31,2.69905686378479
0,31,16,14,17,12,26,21,25.5,21,2.366969108581543
16,14,0,31,26,21,17,12,25.5,21,2.366969108581543
18,10,2,4,30,5,7,29,36.5,35,3.433903932571411
2,4,18,10,7,29,30,5,36.5,35,3.433903932571411
13,15,3,4,22,4,2,1,24.0,16,1.8693091869354248
3,4,13,15,2,1,22,4,24.0,16,1.8693091869354248
9,9,12,24,17,16,13,30,18.0,16,1.3115119934082031
12,24,9,9,13,30,17,16,18.0,16,1.3115119934082031
1,30,9,18,13,23,21,15,18.0,18,1.3935821056365967
9,18,1,30,21,15,13,23,18.0,18,1.3935821056365967
23,9,29,30,25,8,30,7,19.5,21,2.3624260425567627
29,30,23,9,30,7,25,8,19.5,21,2.3624260425567627
16,11,12,0,11,1,14,4,11.5,9,1.1979949474334717
12,0,16,11,14,4,11,1,11.5,9,1.1979949474334717
30,6,28,25,4,6,24,12,26.5,23,2.3770861625671387
28,25,30,6,24,12,4,6,26.5,23,2.3770861625671387
13,16,2,27,9,27,0,28,16.0,7,1.527343988418579
2,27,13,16,0,28,9,27,16.0,7,1.527343988418579
25,31,7,17,30,23,30,12,22.5,26,2.4416019916534424
7,17,25,31,30,12,30,23,22.5,26,2.4416019916534424
28,20,14,8,21,6,27,16,21.0,14,2.722217082977295
14,8,28,20,27,16,21,6,21.0,14,2.722217082977295
16,6,13,20,11,21,15,30,15.0,14,1.343160629272461
13,20,16,6,15,30,11,21,15.0,14,1.343160629272461
14,9,23,25,0,22,8,16,21.5,24,2.0817911624908447
23,25,14,9,8,16,0,22,21.5,24,2.0817911624908447
14,30,13,26,19,3,26,21,17.0,25,1.9649298191070557
13,26,14,30,26,21,19,3,17.0,25,1.9649298191070557
21,18,5,4,28,24,25,1,30.0,25,2.6364357471466064
5,4,21,18,25,1,28,24,30.0,25,2.6364357471466064
28,27,12,19,18,21,16,8,20.5,19,1.6257569789886475
12,19,28,27,16,8,18,21,20.5,19,1.6257569789886475
7,2,13,15,30,14,30,10,12.5,18,1.3646509647369385
13,15,7,2,30,10,30,14,12.5,18,1.3646509647369385
5,14,9,0,3,16,16,22,21.5,20,1.7769410610198975
9,0,5,14,16,22,3,16,21.5,20,1.7769410610198975
28,27,19,7,12,10,30,14,26.5,21,2.416447877883911
19,7,28,27,30,14,12,10,26.5,21,2.416447877883911
22,3,3,7,23,3,19,28,31.0,33,4.107303857803345
3,7,22,3,19,28,23,3,31.0,33,4.107303857803345
5,4,20,31,19,12,18,12,22.5,30,3.38136887550354
20,31,5,4,18,12,19,12,22.5,30,3.38136887550354
3,13,21,28,19,11,13,25,28.5,26,2.6716320514678955
21,28,3,13,13,25,19,11,28.5,26,2.6716320514678955
4,29,12,30,24,11,7,27,23.0,16,2.2824020385742188
12,30,4,29,7,27,24,11,23.0,16,2.2824020385742188
28,18,1,7,18,27,24,7,35.0,33,3.075326919555664
1,7,28,18,24,7,18,27,35.0,33,3.075326919555664
25,22,15,16,16,20,13,16,12.5,10,1.213575839996338
15,16,25,22,13,16,16,20,12.5,10,1.213575839996338
25,14,0,26,15,4,15,15,27.0,31,2.704448938369751
0,26,25,14,15,15,15,4,27.0,31,2.704448938369751
10,31,31,4,12,14,28,20,36.0,30,3.744825839996338
31,4,10,31,28,20,12,14,36.0,30,3.744825839996338
4,15,8,21,27,22,29,5,16.5,20,1.747913122177124
8,21,4,15,29,5,27,22,16.5,20,1.747913122177124
31,14,25,1,16,22,14,31,16.0,16,1.5563762187957764
25,1,31,14,14,31,16,22,16.0,16,1.5563762187957764
12,12,2,11,22,4,11,16,19.0,12,1.8643369674682617
2,11,12,12,11,16,22,4,19.0,12,1.8643369674682617
19,17,31,17,0,8,30,12,28.0,25,3.1233692169189453
31,17,19,17,30,12,0,8,28.0,25,3.1233692169189453
27,27,27,15,19,12,20,4,13.5,13,1.542309045791626
27,15,27,27,20,4,19,12,13.5,13,1.542309045791626
12,2,6,25,10,25,26,1,36.5,30,3.864668369293213
6,25,12,2,26,1,10,25,36.5,30,3.864668369293213
25,7,14,1,28,30,20,7,29.0,19,10.676754236221313
14,1,25,7,20,7,28,30,29.0,19,10.676754236221313
3,21,4,3,11,15,8,4,17.5,13,1.3182480335235596
4,3,3,21,8,4,11,15,17.5,13,1.3182480335235596
13,16,19,10,4,21,25,28,20.0,21,1.7719941139221191
19,10,13,16,25,28,4,21,20.0,21,1.7719941139221191
26,21,15,31,8,11,4,4,16.0,16,1.3957369327545166
15,31,26,21,4,4,8,11,16.0,16,1.3957369327545166
2,10,13,22,9,9,17,18,20.0,19,1.6905930042266846
13,22,2,10,17,18,9,9,20.0,19,1.6905930042266846
29,1,20,24,31,22,21,27,28.5,20,4.252429962158203
20,24,29,1,21,27,31,22,28.5,20,4.252429962158203
18,24,14,20,25,13,28,21,9.5,10,0.8763062953948975
14,20,18,24,28,21,25,13,9.5,10,0.8763062953948975
0,26,0,13,13,14,22,7,22.5,19,13.892366886138916
0,13,0,26,22,7,13,14,22.5,19,13.892366886138916
2,27,30,7,1,23,4,19,27.5,37,3.2083728313446045
30,7,2,27,4,19,1,23,27.5,37,3.2083728313446045
26,22,5,27,29,29,10,23,28.5,25,2.150315999984741
5,27,26,22,10,23,29,29,28.5,25,2.150315999984741
6,6,25,15,8,31,5,8,29.0,27,2.184546947479248
25,15,6,6,5,8,8,31,29.0,27,2.184546947479248
0,4,0,1,31,26,27,11,11.0,17,1.1523542404174805
0,1,0,4,27,11,31,26,11.0,17,1.1523542404174805
0,30,20,8,31,5,26,22,37.0,37,7.886343240737915
20,8,0,30,26,22,31,5,37.0,37,7.886343240737915
9,23,5,24,30,14,27,11,5.5,6,0.41368770599365234
5,24,9,23,27,11,30,14,5.5,6,0.41368770599365234
29,7,22,12,13,24,0,8,22.5,25,10.823544979095459
22,12,29,7,0,8,13,24,22.5,25,10.823544979095459
12,0,17,29,10,29,28,17,35.0,30,3.5884761810302734
17,29,12,0,28,17,10,29,35.0,30,3.5884761810302734
26,7,15,15,16,0,22,11,18.0,15,1.6227750778198242
15,15,26,7,22,11,16,0,18.0,15,1.6227750778198242
10,17,1,13,26,22,1,0,30.0,23,3.4371681213378906
1,13,10,17,1,0,26,22,30.0,23,3.4371681213378906
20,12,12,17,5,7,22,0,18.5,19,1.803840160369873
12,17,20,12,22,0,5,7,18.5,19,1.803840160369873
22,31,7,14,22,18,21,17,18.0,27,2.29394793510437
7,14,22,31,21,17,22,18,18.0,27,2.29394793510437
29,1,22,17,21,31,8,9,34.0,36,5.517318964004517
22,17,29,1,8,9,21,31,34.0,36,5.517318964004517
14,0,9,14,1,5,30,31,38.0,35,3.7937140464782715
9,14,14,0,30,31,1,5,38.0,35,3.7937140464782715
14,10,0,10,24,0,26,18,19.0,20,1.499150037765503
0,10,14,10,26,18,24,0,19.0,20,1.499150037765503
5,18,27,10,16,6,18,1,19.5,21,2.3922576904296875
27,10,5,18,18,1,16,6,19.5,21,2.3922576904296875
22,1,27,13,28,5,18,19,21.5,24,1.766075849533081
27,13,22,1,18,19,28,5,21.5,24,1.766075849533081
23,11,16,11,28,11,29,29,16.0,19,1.8166987895965576
16,11,23,11,29,29,28,11,16.0,19,1.8166987895965576
27,20,27,18,29,31,10,20,17.0,26,2.31837797164917
27,18,27,20,10,20,29,31,17.0,26,2.31837797164917
11,27,2,20,6,31,21,31,16.5,15,1.319929838180542
2,20,11,27,21,31,6,31,16.5,15,1.319929838180542
2,11,19,2,29,20,20,20,18.5,20,1.8220579624176025
19,2,2,11,20,20,29,20,18.5,20,1.8220579624176025
31,12,22,22,22,29,23,15,20.0,14,1.8514859676361084
22,22,31,12,23,15,22,29,20.0,14,1.8514859676361084
28,29,9,1,18,8,28,1,33.0,40,3.3397011756896973
9,1,28,29,28,1,18,8,33.0,40,3.3397011756896973
31,21,22,23,31,23,8,27,23.0,24,2.127310037612915
22,23,31,21,8,27,31,23,23.0,24,2.127310037612915
20,23,20,6,20,4,13,12,20.0,16,7.0521790981292725
20,6,20,23,13,12,20,4,20.0,16,7.0521790981292725
1,12,15,26,11,27,30,0,38.0,34,3.4450576305389404
15,26,1,12,30,0,11,27,38.0,34,3.4450576305389404
17,3,30,1,19,20,18,13,12.5,10,1.0910701751708984
30,1,17,3,18,13,19,20,12.5,10,1.0910701751708984
22,1,4,21,30,25,16,21,30.0,34,2.8691458702087402
4,21,22,1,16,21,30,25,30.0,34,2.8691458702087402
22,14,2,2,30,23,12,24,28.5,22,2.6174211502075195
2,2,22,14,12,24,30,23,28.5,22,2.6174211502075195
3,28,10,22,26,5,29,1,10.0,11,0.8309900760650635
10,22,3,28,29,1,26,5,10.0,11,0.8309900760650635
11,25,7,29,8,27,18,9,20.0,26,2.0316660404205322
7,29,11,25,18,9,8,27,20.0,26,2.0316660404205322
26,31,5,28,25,14,26,13,14.0,21,1.5757019519805908
5,28,26,31,26,13,25,14,14.0,21,1.5757019519805908
4,25,24,27,6,11,7,17,16.5,20,1.6938502788543701
24,27,4,25,7,17,6,11,16.5,20,1.6938502788543701
6,29,3,27,28,31,27,20,9.5,14,0.8593709468841553
3,27,6,29,27,20,28,31,9.5,14,0.8593709468841553
24,25,14,22,10,28,7,15,16.5,17,1.2745139598846436
14,22,24,25,7,15,10,28,16.5,17,1.2745139598846436
13,16,7,23,26,29,31,26,10.5,12,0.9354419708251953
7,23,13,16,31,26,26,29,10.5,12,0.9354419708251953
2,8,2,24,5,1,14,4,18.0,20,1.8112571239471436
2,24,2,8,14,4,5,1,18.0,20,1.8112571239471436
6,15,23,26,12,8,30,15,28.5,27,3.1943471431732178
23,26,6,15,30,15,12,8,28.5,27,3.1943471431732178
19,27,6,6,7,29,31,15,37.0,31,3.5465190410614014
6,6,19,27,31,15,7,29,37.0,31,3.5465190410614014
3,9,9,23,15,29,27,8,27.5,28,2.2523179054260254
9,23,3,9,27,8,15,29,27.5,28,2.2523179054260254
18,7,29,6,25,12,26,7,10.0,6,0.9213593006134033
29,6,18,7,26,7,25,12,10.0,6,0.9213593006134033
23,11,26,9,6,27,24,21,15.5,18,1.6642749309539795
26,9,23,11,24,21,6,27,15.5,18,1.6642749309539795
30,28,9,25,28,29,2,27,29.0,25,2.252938985824585
9,25,30,28,2,27,28,29,29.0,25,2.252938985824585
5,26,23,19,2,11,8,1,20.5,21,1.6733458042144775
23,19,5,26,8,1,2,11,20.5,21,1.6733458042144775
26,23,25,20,21,16,2,26,18.5,23,2.0478789806365967
25,20,26,23,2,26,21,16,18.5,23,2.0478789806365967
2,8,2,23,12,24,29,6,29.0,28,2.7944579124450684
2,23,2,8,29,6,12,24,29.0,28,2.7944579124450684
24,31,28,8,27,31,31,14,25.0,26,2.111227035522461
28,8,24,31,31,14,27,31,25.0,26,2.111227035522461
1,11,0,31,25,2,26,21,25.5,24,4.399712085723877
0,31,1,11,26,21,25,2,25.5,24,4.399712085723877
4,7,20,14,26,24,2,2,34.5,23,3.6020169258117676
20,14,4,7,2,2,26,24,34.5,23,3.6020169258117676
16,23,2,27,21,18,8,2,23.5,21,1.9618210792541504
2,27,16,23,8,2,21,18,23.5,21,1.9618210792541504
17,25,19,24,20,31,23,0,24.5,28,5.848901987075806
19,24,17,25,23,0,20,31,24.5,28,5.848901987075806
9,22,29,0,5,30,13,22,31.0,30,3.04866099357605
29,0,9,22,13,22,5,30,31.0,30,3.04866099357605
27,2,1,30,4,3,8,8,34.5,29,3.801532030105591
1,30,27,2,8,8,4,3,34.5,29,3.801532030105591
3,29,30,6,3,20,29,21,41.5,42,3.5957138538360596
30,6,3,29,29,21,3,20,41.5,42,3.5957138538360596
8,22,7,4,19,29,12,14,22.5,22,1.6241669654846191
7,4,8,22,12,14,19,29,22.5,22,1.6241669654846191
27,2,6,24,21,1,17,28,40.0,39,3.7261619567871094
6,24,27,2,17,28,21,1,40.0,39,3.7261619567871094
0,19,10,29,27,10,17,2,20.0,19,1.544285774230957
10,29,0,19,17,2,27,10,20.0,19,1.544285774230957
7,17,18,4,1,26,7,16,21.0,24,2.026770830154419
18,4,7,17,7,16,1,26,21.0,24,2.026770830154419
13,24,13,1,26,18,1,24,29.0,28,2.5747671127319336
13,1,13,24,1,24,26,18,29.0,28,2.5747671127319336
4,19,5,5,19,1,18,11,15.0,14,1.1810710430145264
5,5,4,19,18,11,19,1,15.0,14,1.1810710430145264
2,19,14,28,23,13,12,5,20.0,19,1.4454808235168457
14,28,2,19,12,5,23,13,20.0,19,1.4454808235168457
5,12,11,6,17,1,12,7,13.5,8,1.0561089515686035
11,6,5,12,12,7,17,1,13.5,8,1.0561089515686035
10,17,5,17,15,9,6,7,10.0,9,0.9655008316040039
5,17,10,17,6,7,15,9,10.0,9,0.9655008316040039
4,8,7,11,17,7,12,19,12.5,12,1.5845599174499512
7,11,4,8,12,19,17,7,12.5,12,1.5845599174499512
13,0,23,11,7,25,10,12,19.5,21,1.678971767425537
23,11,13,0,10,12,7,25,19.5,21,1.678971767425537
18,8,10,26,24,19,22,6,23.5,23,3.182436943054199
10,26,18,8,22,6,24,19,23.5,23,3.182436943054199
4,17,30,25,3,4,20,0,30.5,34,2.8512609004974365
30,25,4,17,20,0,3,4,30.5,34,2.8512609004974365
14,25,13,9,1,30,18,22,22.0,22,2.132244110107422
13,9,14,25,18,22,1,30,22.0,22,2.132244110107422
20,7,17,12,3,30,20,0,132.0,26,60.0
17,12,20,7,20,0,3,30,132.0,26,60.0
24,4,26,14,31,17,21,14,13.5,11,0.9941551685333252
26,14,24,4,21,14,31,17,13.5,11,0.9941551685333252
9,1,8,29,19,30,15,5,35.0,32,2.974325180053711
8,29,9,1,15,5,19,30,35.0,32,2.974325180053711
25,8,18,12,6,11,7,11,6.0,10,0.7177891731262207
18,12,25,8,7,11,6,11,6.0,10,0.7177891731262207
5,6,19,26,21,2,15,6,23.0,28,2.3347370624542236
19,26,5,6,15,6,21,2,23.0,28,2.3347370624542236
5,31,8,9,12,26,7,21,19.5,24,2.732383966445923
8,9,5,31,7,21,12,26,19.5,24,2.732383966445923
21,1,0,9,17,14,10,12,21.0,21,2.2172279357910156
0,9,21,1,10,12,17,14,21.0,21,2.2172279357910156
5,12,10,25,14,1,17,13,17.5,18,1.5391521453857422
10,25,5,12,17,13,14,1,17.5,18,1.5391521453857422
16,30,19,7,5,23,28,7,35.5,35,5.396929025650024
19,7,16,30,28,7,5,23,35.5,35,5.396929025650024
20,20,29,11,23,1,15,20,23.5,27,2.1944048404693604
29,11,20,20,15,20,23,1,23.5,27,2.1944048404693604
28,31,11,30,22,15,28,28,20.5,18,1.9952809810638428
11,30,28,31,28,28,22,15,20.5,18,1.9952809810638428
14,16,17,12,25,30,2,5,27.5,25,3.7322120666503906
17,12,14,16,2,5,25,30,27.5,25,3.7322120666503906
27,24,28,30,18,8,3,27,22.5,25,2.7624900341033936
28,30,27,24,3,27,18,8,22.5,25,2.7624900341033936
14,24,14,20,25,2,11,8,14.0,20,1.541849136352539
